-4.99293,0.926278,-26.0739,0.0961304,0.0473769,299.338

5,0,25,0,0,400
number of leds were detected: 4

5,0,25,0,0,500
number of leds were detected: 4

5,0,25,0,0,550
43.7238,nan,nan,nan,-nan,nan

5,0,30,0,0,100
-4.09702,2.17687,-35.251,0.248013,0.0183945,91.3374

5,0,30,0,0,200
-4.24976,2.96434,-31.4502,0.112083,0.0663612,193.232

5,0,30,0,0,300
-4.27205,3.07251,-33.9737,0.102139,0.107062,281.907

5,0,30,0,0,400
number of leds were detected: 4

5,0,30,0,0,500
number of leds were detected: 4

5,0,30,0,0,550
number of leds were detected: 6

5,5,0,0,0,100
-5.21652,-5.97365,-0.411056,-0.0353175,-0.00033823,99.9428

5,5,0,0,0,200
